KPI@K,1,5,10
Recall,0.0007948730044086352,0.004625759928058337,0.008569562682781884
MRR,0.06976744186046512,0.12292358803986711,0.1392329800137109
NDCG,0.06976744186046512,0.14856975948022244,0.18743961912367202
Hit Ratio,0.06976744186046512,0.22591362126245848,0.34551495016611294
Precision,0.06976744186046512,0.06245847176079734,0.062126245847176076
